ID_Transaccion,Fecha_Venta,Cliente,Producto,Categoria,Sucursal,Cantidad,Precio_Unitario,Descuento
1152,2023-06-03,GLOBAL CORP,Licencia Enterprise,Software,Este,3,5000,0.03
1153,2023-06-21,techsolutions inc,Soporte Premium,Servicios,Oeste,10,1200,0.07
1154,2023-04-16,TechSolutions Inc,Servidor Dedicado,Hardware,Oeste,2,3500,0.01
1155,2023-08-10,SOFTWARE HOUSE,Licencia Enterprise,Software,Central,9,5000,0.08
1156,2024-10-17,techsolutions inc,Soporte Premium,Servicios,Este,6,1200,0.07
1157,2023-03-17,DataSystems,Pack Seguridad,Software,Sur,8,800,0.06
1158,2023-06-28,datasystems,Pack Seguridad,Software,Este,3,800,0.07
1159,2024-08-21,SoftWare House,Consultoría Hora,Servicios,Este,6,150,0.03
1160,2024-07-18,software house,Licencia Enterprise,Software,Sur,6,5000,0.01
1161,2024-10-09,SOFTWARE HOUSE,Pack Seguridad,Software,Norte,4,800,0.05
1162,2024-04-24,Global Corp,Servidor Dedicado,Hardware,Este,1,3500,0.03
1163,2023-03-02,TechSolutions Inc,Consultoría Hora,Servicios,Sur,6,150,0.0
1164,2024-08-13,Global Corp,Servidor Dedicado,Hardware,Sur,7,3500,0.09
1165,2023-03-23,CloudNet,Licencia Enterprise,Software,Central,4,5000,0.07
1166,2023-02-05,Global Corp,Licencia Enterprise,Software,Norte,2,5000,0.08
1167,2024-01-21,DataSystems,Pack Seguridad,Software,Oeste,2,800,0.08
1168,2023-11-01,DataSystems,Soporte Premium,Servicios,Sur,4,1200,0.05
1169,2024-05-13,SOFTWARE HOUSE,Licencia Enterprise,Software,Norte,9,5000,0.05
1170,2024-08-29,global corp,Servidor Dedicado,Hardware,Central,5,3500,0.03
1171,2023-09-07,CloudNet,Consultoría Hora,Servicios,Sur,9,150,0.04
1172,2024-04-13,software house,Soporte Premium,Servicios,Este,5,1200,0.06
1173,2024-09-18,DATASYSTEMS,Consultoría Hora,Servicios,Este,7,150,0.07
1174,2024-04-14,DataSystems,Servidor Dedicado,Hardware,Oeste,9,3500,0.04
1175,2024-05-17,global corp,Servidor Dedicado,Hardware,Sur,7,3500,0.02
1176,2024-01-16,TECHSOLUTIONS INC,Soporte Premium,Servicios,Este,5,1200,0.04
1177,2024-12-23,DataSystems,Consultoría Hora,Servicios,Este,10,150,0.07
1178,2023-08-05,TECHSOLUTIONS INC,Pack Seguridad,Software,Oeste,2,800,0.03
1179,2024-05-31,SOFTWARE HOUSE,Consultoría Hora,Servicios,Norte,1,150,0.03
1180,2023-11-12,CloudNet,Servidor Dedicado,Hardware,Norte,2,3500,0.09
1181,2024-07-21,CloudNet,Consultoría Hora,Servicios,Sur,1,150,0.03
1182,2024-12-11,cloudnet,Consultoría Hora,Servicios,Este,9,150,0.07
1183,2024-08-07,TechSolutions Inc,Servidor Dedicado,Hardware,Central,3,3500,0.0
1184,2023-09-05,Global Corp,Servidor Dedicado,Hardware,Central,5,3500,0.06
1185,2023-07-24,CLOUDNET,Licencia Enterprise,Software,Sur,1,5000,0.04
1186,2024-08-28,global corp,Soporte Premium,Servicios,Central,9,1200,0.03
1187,2023-10-23,DATASYSTEMS,Consultoría Hora,Servicios,Norte,10,150,0.05
1188,2024-11-06,datasystems,Consultoría Hora,Servicios,Este,4,150,0.09
1189,2023-10-20,CloudNet,Pack Seguridad,Software,Este,7,800,0.05
1190,2023-03-06,SOFTWARE HOUSE,Pack Seguridad,Software,Norte,9,800,0.03
1191,2024-10-16,cloudnet,Pack Seguridad,Software,Oeste,3,800,0.04
1192,2024-12-11,GLOBAL CORP,Servidor Dedicado,Hardware,Oeste,4,3500,0.09
1193,2024-08-09,CloudNet,Pack Seguridad,Software,Sur,10,800,0.05
1194,2024-07-04,GLOBAL CORP,Soporte Premium,Servicios,Este,4,1200,0.09
1195,2024-03-18,Global Corp,Consultoría Hora,Servicios,Norte,7,150,0.09
1196,2023-10-13,global corp,Consultoría Hora,Servicios,Central,4,150,0.04
1197,2023-05-22,SoftWare House,Soporte Premium,Servicios,Central,5,1200,0.03
1198,2024-10-03,TechSolutions Inc,Licencia Enterprise,Software,Norte,3,5000,0.07
1199,2024-12-23,SoftWare House,Servidor Dedicado,Hardware,Este,1,3500,0.03
1200,2023-08-31,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Oeste,8,3500,0.03
1201,2023-07-30,SoftWare House,Pack Seguridad,Software,Central,2,800,0.08
1202,2024-03-28,datasystems,Servidor Dedicado,Hardware,Oeste,4,3500,0.03
1203,2024-04-23,GLOBAL CORP,Consultoría Hora,Servicios,Central,4,150,0.04
1204,2023-07-01,software house,Soporte Premium,Servicios,Norte,6,1200,0.05
1205,2024-06-30,CloudNet,Licencia Enterprise,Software,Sur,2,5000,0.08
1206,2023-01-22,DATASYSTEMS,Pack Seguridad,Software,Norte,9,800,0.02
1207,2024-10-26,DATASYSTEMS,Licencia Enterprise,Software,Sur,9,5000,0.09
1208,2023-05-21,global corp,Licencia Enterprise,Software,Central,1,5000,0.04
1209,2023-04-18,GLOBAL CORP,Servidor Dedicado,Hardware,Oeste,10,3500,0.07
1210,2024-06-25,SOFTWARE HOUSE,Soporte Premium,Servicios,Central,9,1200,0.01
1211,2024-05-12,cloudnet,Servidor Dedicado,Hardware,Norte,6,3500,0.01
1212,2023-08-06,SoftWare House,Consultoría Hora,Servicios,Norte,3,150,0.04
1213,2023-12-23,global corp,Servidor Dedicado,Hardware,Norte,2,3500,0.05
1214,2024-08-03,techsolutions inc,Consultoría Hora,Servicios,Sur,8,150,0.05
1215,2023-11-21,GLOBAL CORP,Licencia Enterprise,Software,Oeste,3,5000,0.08
1216,2024-05-31,CloudNet,Soporte Premium,Servicios,Oeste,5,1200,0.05
1217,2024-08-23,Global Corp,Pack Seguridad,Software,Sur,5,800,0.06
1218,2023-03-15,CLOUDNET,Consultoría Hora,Servicios,Oeste,9,150,0.09
1219,2024-03-12,CloudNet,Soporte Premium,Servicios,Este,3,1200,0.04
1220,2023-12-11,DataSystems,Pack Seguridad,Software,Sur,1,800,0.06
1221,2023-04-22,techsolutions inc,Consultoría Hora,Servicios,Central,7,150,0.08
1222,2024-10-26,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Norte,9,3500,0.0
1223,2024-10-11,DataSystems,Soporte Premium,Servicios,Este,2,1200,0.07
1224,2023-09-25,datasystems,Licencia Enterprise,Software,Este,10,5000,0.03
1225,2024-04-03,TechSolutions Inc,Pack Seguridad,Software,Oeste,2,800,0.08
1226,2023-06-20,DataSystems,Soporte Premium,Servicios,Oeste,8,1200,0.08
1227,2024-09-30,SOFTWARE HOUSE,Consultoría Hora,Servicios,Norte,9,150,0.05
1228,2024-11-28,CloudNet,Servidor Dedicado,Hardware,Norte,5,3500,0.1
1229,2023-10-10,DataSystems,Licencia Enterprise,Software,Central,5,5000,0.08
1230,2023-04-13,global corp,Consultoría Hora,Servicios,Este,4,150,0.1
1231,2024-11-03,datasystems,Licencia Enterprise,Software,Este,5,5000,0.1
1232,2024-11-14,CloudNet,Soporte Premium,Servicios,Sur,2,1200,0.06
1233,2023-04-05,CLOUDNET,Soporte Premium,Servicios,Oeste,7,1200,0.05
1234,2024-05-28,GLOBAL CORP,Servidor Dedicado,Hardware,Oeste,2,3500,0.09
1235,2023-07-15,CLOUDNET,Licencia Enterprise,Software,Sur,5,5000,0.0
1236,2023-08-14,TECHSOLUTIONS INC,Pack Seguridad,Software,Este,2,800,0.07
1237,2023-06-20,DataSystems,Servidor Dedicado,Hardware,Oeste,1,3500,0.04
1238,2023-01-17,DataSystems,Consultoría Hora,Servicios,Central,4,150,0.07
1239,2024-01-10,CloudNet,Licencia Enterprise,Software,Oeste,7,5000,0.06
1240,2023-08-16,Global Corp,Pack Seguridad,Software,Oeste,10,800,0.1
1241,2024-07-13,SOFTWARE HOUSE,Consultoría Hora,Servicios,Oeste,10,150,0.02
1242,2023-09-20,software house,Pack Seguridad,Software,Oeste,9,800,0.05
1243,2023-12-20,Global Corp,Servidor Dedicado,Hardware,Sur,5,3500,0.1
1244,2024-12-01,DataSystems,Licencia Enterprise,Software,Sur,7,5000,0.1
1245,2023-09-20,techsolutions inc,Pack Seguridad,Software,Sur,10,800,0.03
1246,2024-09-16,TECHSOLUTIONS INC,Soporte Premium,Servicios,Norte,9,1200,0.03
1247,2024-08-14,CloudNet,Servidor Dedicado,Hardware,Oeste,7,3500,0.06
1248,2024-04-30,TECHSOLUTIONS INC,Pack Seguridad,Software,Norte,2,800,0.07
1249,2024-02-09,DATASYSTEMS,Licencia Enterprise,Software,Este,1,5000,0.04
1250,2024-04-14,Global Corp,Servidor Dedicado,Hardware,Oeste,7,3500,0.07
1251,2024-01-24,CLOUDNET,Pack Seguridad,Software,Oeste,10,800,0.0
1252,2023-10-29,TECHSOLUTIONS INC,Pack Seguridad,Software,Este,8,800,0.04
1253,2023-02-21,TechSolutions Inc,Servidor Dedicado,Hardware,Este,10,3500,0.06
1254,2024-02-15,techsolutions inc,Soporte Premium,Servicios,Central,6,1200,0.05
1255,2023-10-15,TechSolutions Inc,Pack Seguridad,Software,Oeste,2,800,0.09
1256,2023-05-31,CloudNet,Soporte Premium,Servicios,Este,9,1200,0.05
1257,2024-12-24,techsolutions inc,Servidor Dedicado,Hardware,Norte,4,3500,0.1
1258,2024-05-20,DATASYSTEMS,Pack Seguridad,Software,Oeste,8,800,0.09
1259,2024-03-24,DataSystems,Pack Seguridad,Software,Central,2,800,0.07
1260,2024-11-19,CloudNet,Soporte Premium,Servicios,Oeste,6,1200,0.09
1261,2023-02-20,global corp,Pack Seguridad,Software,Sur,5,800,0.03
1262,2023-11-18,Global Corp,Soporte Premium,Servicios,Central,9,1200,0.02
1263,2024-08-16,DataSystems,Licencia Enterprise,Software,Sur,3,5000,0.06
1264,2023-04-18,DataSystems,Licencia Enterprise,Software,Norte,5,5000,0.09
1265,2023-08-19,SoftWare House,Consultoría Hora,Servicios,Este,10,150,0.03
1266,2023-01-25,global corp,Soporte Premium,Servicios,Oeste,1,1200,0.05
1267,2023-08-10,techsolutions inc,Pack Seguridad,Software,Sur,8,800,0.0
1268,2024-03-10,CloudNet,Soporte Premium,Servicios,Sur,1,1200,0.04
1269,2023-06-24,GLOBAL CORP,Servidor Dedicado,Hardware,Sur,4,3500,0.06
1270,2024-09-12,DATASYSTEMS,Licencia Enterprise,Software,Oeste,4,5000,0.0
1271,2023-08-07,cloudnet,Licencia Enterprise,Software,Este,3,5000,0.1
1272,2023-04-20,software house,Soporte Premium,Servicios,Este,2,1200,0.01
1273,2024-08-04,CLOUDNET,Pack Seguridad,Software,Oeste,1,800,0.05
1274,2024-11-17,CloudNet,Pack Seguridad,Software,Este,4,800,0.05
1275,2023-01-04,Global Corp,Pack Seguridad,Software,Central,6,800,0.1
1276,2024-12-11,DATASYSTEMS,Servidor Dedicado,Hardware,Este,7,3500,0.09
1277,2024-09-08,DataSystems,Soporte Premium,Servicios,Norte,6,1200,0.0
1278,2024-04-30,Global Corp,Consultoría Hora,Servicios,Central,8,150,0.07
1279,2024-06-25,CLOUDNET,Licencia Enterprise,Software,Sur,5,5000,0.03
1280,2023-03-25,software house,Soporte Premium,Servicios,Sur,9,1200,0.06
1281,2023-05-21,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Norte,2,3500,0.08
1282,2023-10-06,global corp,Licencia Enterprise,Software,Sur,2,5000,0.01
1283,2023-12-17,CloudNet,Soporte Premium,Servicios,Central,4,1200,0.06
1284,2023-10-20,SOFTWARE HOUSE,Licencia Enterprise,Software,Central,4,5000,0.02
1285,2023-01-22,TechSolutions Inc,Servidor Dedicado,Hardware,Central,4,3500,0.04
1286,2023-08-09,TechSolutions Inc,Servidor Dedicado,Hardware,Norte,7,3500,0.03
1287,2024-02-22,CloudNet,Pack Seguridad,Software,Norte,5,800,0.04
1288,2023-01-30,SoftWare House,Servidor Dedicado,Hardware,Central,2,3500,0.05
1289,2024-08-15,SoftWare House,Consultoría Hora,Servicios,Norte,7,150,0.04
1290,2024-04-04,SoftWare House,Soporte Premium,Servicios,Sur,2,1200,0.08
1291,2023-03-31,DataSystems,Soporte Premium,Servicios,Oeste,4,1200,0.08
1292,2024-04-24,CloudNet,Consultoría Hora,Servicios,Oeste,6,150,0.07
1293,2024-09-30,techsolutions inc,Servidor Dedicado,Hardware,Oeste,4,3500,0.0
1294,2024-10-25,datasystems,Soporte Premium,Servicios,Sur,7,1200,0.09
1295,2024-11-07,TechSolutions Inc,Servidor Dedicado,Hardware,Este,5,3500,0.06
1296,2024-01-27,techsolutions inc,Consultoría Hora,Servicios,Central,1,150,0.03
1297,2024-01-14,SOFTWARE HOUSE,Pack Seguridad,Software,Central,4,800,0.08
1298,2023-09-18,DataSystems,Consultoría Hora,Servicios,Oeste,6,150,0.02
1299,2024-02-18,software house,Servidor Dedicado,Hardware,Oeste,6,3500,0.05
1300,2023-08-28,CLOUDNET,Servidor Dedicado,Hardware,Central,7,3500,0.06
1301,2023-07-20,cloudnet,Licencia Enterprise,Software,Oeste,6,5000,0.04
1302,2023-07-04,techsolutions inc,Consultoría Hora,Servicios,Norte,1,150,0.06
1303,2024-05-15,TECHSOLUTIONS INC,Soporte Premium,Servicios,Oeste,5,1200,0.06
1304,2024-03-11,Global Corp,Soporte Premium,Servicios,Central,5,1200,0.02
1305,2023-11-30,DataSystems,Consultoría Hora,Servicios,Sur,2,150,0.01
1306,2024-01-14,DATASYSTEMS,Pack Seguridad,Software,Este,7,800,0.04
1307,2023-08-26,TechSolutions Inc,Licencia Enterprise,Software,Central,8,5000,0.05
1308,2024-09-08,CloudNet,Pack Seguridad,Software,Este,1,800,0.1
1309,2023-11-23,software house,Soporte Premium,Servicios,Norte,5,1200,0.08
1310,2023-11-09,TechSolutions Inc,Soporte Premium,Servicios,Este,7,1200,0.08
1311,2024-11-26,SOFTWARE HOUSE,Soporte Premium,Servicios,Central,8,1200,0.01
1312,2023-07-26,SOFTWARE HOUSE,Pack Seguridad,Software,Este,5,800,0.01
1313,2023-09-28,Global Corp,Licencia Enterprise,Software,Oeste,6,5000,0.09
1314,2023-10-11,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Central,5,3500,0.08
1315,2023-10-07,Global Corp,Consultoría Hora,Servicios,Central,2,150,0.01
1316,2024-01-08,DataSystems,Servidor Dedicado,Hardware,Oeste,2,3500,0.07
1317,2023-02-17,global corp,Servidor Dedicado,Hardware,Sur,1,3500,0.08
1318,2023-11-19,Global Corp,Pack Seguridad,Software,Central,7,800,0.01
1319,2023-03-11,Global Corp,Consultoría Hora,Servicios,Este,7,150,0.03
1320,2024-08-29,SoftWare House,Consultoría Hora,Servicios,Central,8,150,0.03
1321,2023-08-23,techsolutions inc,Consultoría Hora,Servicios,Norte,2,150,0.07
1322,2024-07-15,DataSystems,Consultoría Hora,Servicios,Sur,4,150,0.02
1323,2023-04-24,CloudNet,Servidor Dedicado,Hardware,Norte,1,3500,0.08
1324,2023-09-06,SoftWare House,Pack Seguridad,Software,Oeste,3,800,0.07
1325,2023-03-04,CloudNet,Soporte Premium,Servicios,Central,10,1200,0.0
1326,2023-10-09,SOFTWARE HOUSE,Licencia Enterprise,Software,Este,5,5000,0.09
1327,2024-07-03,DataSystems,Pack Seguridad,Software,Este,2,800,0.04
1328,2023-05-04,Global Corp,Consultoría Hora,Servicios,Sur,10,150,0.01
1329,2023-05-03,SOFTWARE HOUSE,Soporte Premium,Servicios,Central,9,1200,0.02
1330,2024-08-12,Global Corp,Licencia Enterprise,Software,Central,10,5000,0.06
1331,2023-09-16,datasystems,Consultoría Hora,Servicios,Sur,9,150,0.05
1332,2023-09-01,Global Corp,Licencia Enterprise,Software,Central,9,5000,0.06
1333,2023-10-19,DataSystems,Licencia Enterprise,Software,Este,7,5000,0.07
1334,2024-04-06,techsolutions inc,Licencia Enterprise,Software,Este,2,5000,0.02
1335,2024-10-01,SoftWare House,Soporte Premium,Servicios,Oeste,3,1200,0.02
1336,2024-05-03,TechSolutions Inc,Consultoría Hora,Servicios,Norte,3,150,0.07
1337,2023-07-19,SoftWare House,Pack Seguridad,Software,Sur,5,800,0.03
1338,2023-05-09,DataSystems,Servidor Dedicado,Hardware,Norte,6,3500,0.0
1339,2023-06-05,CloudNet,Servidor Dedicado,Hardware,Oeste,5,3500,0.04
1340,2024-12-16,DATASYSTEMS,Servidor Dedicado,Hardware,Sur,7,3500,0.07
1341,2023-10-18,Global Corp,Consultoría Hora,Servicios,Central,6,150,0.02
1342,2024-12-21,DATASYSTEMS,Licencia Enterprise,Software,Este,9,5000,0.08
1343,2024-11-30,Global Corp,Servidor Dedicado,Hardware,Norte,3,3500,0.01
1344,2024-06-20,Global Corp,Servidor Dedicado,Hardware,Este,7,3500,0.0
1345,2024-05-29,SOFTWARE HOUSE,Soporte Premium,Servicios,Este,5,1200,0.04
1346,2024-01-15,SOFTWARE HOUSE,Pack Seguridad,Software,Sur,5,800,0.03
1347,2023-05-18,DataSystems,Consultoría Hora,Servicios,Central,2,150,0.02
1348,2024-10-11,SoftWare House,Consultoría Hora,Servicios,Norte,1,150,0.1
1349,2023-06-06,SOFTWARE HOUSE,Consultoría Hora,Servicios,Norte,4,150,0.05
1350,2024-02-01,software house,Pack Seguridad,Software,Central,7,800,0.05
1351,2024-11-27,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Sur,6,3500,0.05
1352,2024-06-28,DataSystems,Pack Seguridad,Software,Oeste,6,800,0.06
1353,2024-11-20,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Central,9,3500,0.01
1354,2023-09-06,DataSystems,Licencia Enterprise,Software,Sur,1,5000,0.07
1355,2024-12-08,Global Corp,Consultoría Hora,Servicios,Oeste,4,150,0.08
1356,2023-07-12,SoftWare House,Consultoría Hora,Servicios,Norte,3,150,0.06
1357,2024-05-21,TechSolutions Inc,Servidor Dedicado,Hardware,Este,3,3500,0.04
1358,2023-02-08,software house,Servidor Dedicado,Hardware,Central,6,3500,0.05
1359,2024-03-08,CloudNet,Servidor Dedicado,Hardware,Central,9,3500,0.06
1360,2024-12-26,SoftWare House,Licencia Enterprise,Software,Norte,5,5000,0.02
1361,2023-06-02,CloudNet,Pack Seguridad,Software,Central,8,800,0.03
1362,2023-01-07,software house,Consultoría Hora,Servicios,Oeste,6,150,0.02
1363,2023-09-28,CloudNet,Soporte Premium,Servicios,Este,1,1200,0.05
1364,2024-07-27,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Este,10,3500,0.09
1365,2024-05-12,GLOBAL CORP,Soporte Premium,Servicios,Central,1,1200,0.06
1366,2024-10-18,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Este,4,150,0.02
1367,2024-03-13,DataSystems,Pack Seguridad,Software,Este,9,800,0.03
1368,2024-04-24,DataSystems,Pack Seguridad,Software,Este,6,800,0.09
1369,2023-11-19,DataSystems,Consultoría Hora,Servicios,Sur,8,150,0.02
1370,2023-07-20,CLOUDNET,Soporte Premium,Servicios,Central,3,1200,0.06
1371,2023-04-29,SOFTWARE HOUSE,Licencia Enterprise,Software,Sur,2,5000,0.04
1372,2024-03-14,global corp,Licencia Enterprise,Software,Este,2,5000,0.08
1373,2024-07-28,DataSystems,Servidor Dedicado,Hardware,Norte,4,3500,0.0
1374,2024-11-16,SoftWare House,Pack Seguridad,Software,Central,7,800,0.02
1375,2024-04-05,cloudnet,Licencia Enterprise,Software,Central,10,5000,0.05
1376,2023-10-16,datasystems,Pack Seguridad,Software,Este,10,800,0.06
1377,2024-10-09,software house,Consultoría Hora,Servicios,Central,3,150,0.06
1378,2024-03-18,DataSystems,Licencia Enterprise,Software,Norte,10,5000,0.0
1379,2023-09-07,DataSystems,Pack Seguridad,Software,Central,5,800,0.08
1380,2023-10-22,techsolutions inc,Servidor Dedicado,Hardware,Sur,9,3500,0.09
1381,2024-04-12,GLOBAL CORP,Servidor Dedicado,Hardware,Sur,1,3500,0.02
1382,2023-04-02,CloudNet,Servidor Dedicado,Hardware,Norte,9,3500,0.06
1383,2023-07-31,TechSolutions Inc,Consultoría Hora,Servicios,Norte,9,150,0.07
1384,2024-09-02,SOFTWARE HOUSE,Pack Seguridad,Software,Oeste,4,800,0.06
1385,2024-11-21,CLOUDNET,Pack Seguridad,Software,Sur,5,800,0.01
1386,2024-02-09,techsolutions inc,Licencia Enterprise,Software,Central,1,5000,0.08
1387,2024-12-17,TechSolutions Inc,Servidor Dedicado,Hardware,Oeste,8,3500,0.05
1388,2024-06-26,DATASYSTEMS,Soporte Premium,Servicios,Norte,5,1200,0.04
1389,2023-10-10,Global Corp,Pack Seguridad,Software,Oeste,8,800,0.01
1390,2023-09-14,SoftWare House,Consultoría Hora,Servicios,Norte,1,150,0.02
1391,2023-08-11,DATASYSTEMS,Consultoría Hora,Servicios,Norte,8,150,0.02
1392,2023-03-17,TechSolutions Inc,Consultoría Hora,Servicios,Este,6,150,0.07
1393,2023-12-12,DATASYSTEMS,Licencia Enterprise,Software,Sur,9,5000,0.07
1394,2023-07-17,TechSolutions Inc,Pack Seguridad,Software,Sur,4,800,0.06
1395,2024-12-03,GLOBAL CORP,Pack Seguridad,Software,Sur,10,800,0.05
1396,2024-08-05,Global Corp,Pack Seguridad,Software,Este,2,800,0.02
1397,2023-05-22,CloudNet,Soporte Premium,Servicios,Central,9,1200,0.05
1398,2024-02-28,CloudNet,Licencia Enterprise,Software,Central,2,5000,0.08
1399,2023-12-07,techsolutions inc,Licencia Enterprise,Software,Sur,3,5000,0.02
1400,2024-11-07,software house,Servidor Dedicado,Hardware,Sur,5,3500,0.05
1401,2023-09-26,TECHSOLUTIONS INC,Soporte Premium,Servicios,Oeste,2,1200,0.08
1402,2024-09-29,DataSystems,Pack Seguridad,Software,Este,9,800,0.09
1403,2024-07-26,software house,Licencia Enterprise,Software,Oeste,2,5000,0.05
1404,2023-05-21,software house,Soporte Premium,Servicios,Sur,6,1200,0.1
1405,2024-01-29,Global Corp,Licencia Enterprise,Software,Oeste,6,5000,0.09
1406,2023-12-18,datasystems,Pack Seguridad,Software,Sur,2,800,0.07
1407,2024-12-13,CloudNet,Soporte Premium,Servicios,Este,4,1200,0.1
1408,2024-12-03,Global Corp,Consultoría Hora,Servicios,Central,10,150,0.01
1409,2023-06-08,techsolutions inc,Servidor Dedicado,Hardware,Este,7,3500,0.05
1410,2023-07-13,Global Corp,Pack Seguridad,Software,Sur,2,800,0.02
1411,2023-06-18,SoftWare House,Servidor Dedicado,Hardware,Sur,2,3500,0.07
1412,2024-10-10,SoftWare House,Pack Seguridad,Software,Norte,10,800,0.09
1413,2023-07-15,datasystems,Servidor Dedicado,Hardware,Oeste,2,3500,0.02
1414,2023-12-12,Global Corp,Servidor Dedicado,Hardware,Este,3,3500,0.08
1415,2024-03-29,TECHSOLUTIONS INC,Pack Seguridad,Software,Norte,8,800,0.03
1416,2023-11-19,SoftWare House,Consultoría Hora,Servicios,Norte,2,150,0.01
1417,2024-08-05,TechSolutions Inc,Soporte Premium,Servicios,Oeste,3,1200,0.05
1418,2024-05-21,CLOUDNET,Soporte Premium,Servicios,Este,7,1200,0.02
1419,2023-03-30,TechSolutions Inc,Pack Seguridad,Software,Sur,10,800,0.03
1420,2023-02-05,CloudNet,Licencia Enterprise,Software,Oeste,9,5000,0.09
1421,2023-01-21,CloudNet,Licencia Enterprise,Software,Oeste,6,5000,0.03
1422,2023-10-18,DATASYSTEMS,Licencia Enterprise,Software,Este,9,5000,0.01
1423,2024-02-26,Global Corp,Licencia Enterprise,Software,Oeste,6,5000,0.03
1424,2023-09-11,CloudNet,Servidor Dedicado,Hardware,Sur,2,3500,0.01
1425,2024-06-28,GLOBAL CORP,Pack Seguridad,Software,Este,9,800,0.05
1426,2023-01-13,CLOUDNET,Servidor Dedicado,Hardware,Central,4,3500,0.06
1427,2024-09-21,software house,Soporte Premium,Servicios,Oeste,9,1200,0.04
1428,2023-07-17,CloudNet,Servidor Dedicado,Hardware,Central,2,3500,0.01
1429,2023-09-15,DataSystems,Pack Seguridad,Software,Sur,5,800,0.09
1430,2024-03-30,DATASYSTEMS,Pack Seguridad,Software,Este,4,800,0.06
1431,2023-04-25,SoftWare House,Soporte Premium,Servicios,Este,1,1200,0.1
1432,2024-04-29,software house,Soporte Premium,Servicios,Norte,9,1200,0.03
1433,2024-06-06,GLOBAL CORP,Pack Seguridad,Software,Sur,3,800,0.1
1434,2024-12-17,DataSystems,Consultoría Hora,Servicios,Sur,5,150,0.06
1435,2024-10-03,datasystems,Servidor Dedicado,Hardware,Oeste,3,3500,0.03
1436,2023-07-14,software house,Consultoría Hora,Servicios,Sur,2,150,0.06
